6.198730773121496895e-08,5.123548362462315708e-06,1.079833673429675400e-04,9.996054768562316895e-01,2.812878519762307405e-04,2.584192593246825709e-08,2.049696377071086317e-07,3.042734306291094981e-06,9.999961853027343750e-01,4.866489575761079323e-07,2.725137619563611224e-06,2.911457704612985253e-05,6.958328594919294119e-05,9.995761513710021973e-01,3.224631363991647959e-04
1.515140989795327187e-03,9.961458444595336914e-01,2.315175253897905350e-03,1.851509659900330007e-05,5.295080427458742633e-06,1.137632578611373901e-01,8.849798440933227539e-01,9.393723448738455772e-04,1.967356802197173238e-04,1.207544628414325416e-04,2.441903576254844666e-02,9.752039909362792969e-01,2.056795201497152448e-04,5.098219844512641430e-06,1.662323629716411233e-04
5.777735623269109055e-06,1.130403578281402588e-02,9.864529967308044434e-01,2.126327250152826309e-03,1.108762517105787992e-04,1.678779517533257604e-05,9.607865475118160248e-03,9.875275492668151855e-01,2.844415605068206787e-03,3.443927653279388323e-06,5.707116361008957028e-05,2.671612501144409180e-01,7.300418615341186523e-01,2.495616907253861427e-03,2.442146651446819305e-04
9.998712539672851562e-01,1.282629964407533407e-04,3.511988566629042907e-08,2.398382825674616470e-08,4.958636168339580763e-07,9.726377725601196289e-01,2.635852992534637451e-02,1.117649371735751629e-04,8.859062218107283115e-04,5.918310307606589049e-06,9.989451766014099121e-01,8.458325173705816269e-04,1.275826070923358202e-05,1.564937883813399822e-05,1.805374486139044166e-04
1.614101493032649159e-04,1.185414269566535950e-01,8.762772083282470703e-01,3.655342443380504847e-04,4.654400981962680817e-03,5.142316695128101856e-06,2.299028681591153145e-03,9.975741505622863770e-01,6.866220701340353116e-06,1.147633665823377669e-04,8.280570182250812650e-05,2.349305199459195137e-03,9.700136184692382812e-01,4.434196162037551403e-04,2.711074054241180420e-02
9.999908208847045898e-01,8.795474968792404979e-06,1.225775037028142833e-08,7.558308645627676015e-09,4.007150096185796428e-07,9.991711378097534180e-01,5.356025067158043385e-04,7.310840373975224793e-06,2.810436417348682880e-04,4.859714408667059615e-06,9.975638389587402344e-01,5.880702519789338112e-04,1.059498608810827136e-04,7.374088745564222336e-04,1.004783320240676403e-03
8.236704474029465928e-08,5.250944755971431732e-03,1.132784858345985413e-01,1.418590272805886343e-06,8.814690709114074707e-01,5.866488791070878506e-04,2.243606001138687134e-01,3.371756291016936302e-03,1.793273724615573883e-03,7.698878049850463867e-01,7.546271081082522869e-05,7.603586912155151367e-01,1.239769626408815384e-03,8.242472540587186813e-04,2.375017851591110229e-01
9.999988079071044922e-01,2.502304141671629623e-08,3.068666387662233319e-08,1.137043909693602473e-06,1.725849863021267083e-08,9.947015643119812012e-01,1.942808972671627998e-03,1.765842171153053641e-04,3.173344070091843605e-03,5.697908363799797371e-06,9.987955093383789062e-01,1.684438029769808054e-04,1.748085924191400409e-04,8.155714021995663643e-04,4.557493593893013895e-05
6.779809336876496673e-05,9.998099207878112793e-01,3.156435923301614821e-05,5.202924512559548020e-06,8.561219146940857172e-05,7.346882284764433280e-06,9.999209642410278320e-01,2.337105570404673927e-06,1.028296878757828381e-07,6.924103217897936702e-05,2.462577685946598649e-05,9.959250688552856445e-01,2.611404488561674953e-05,4.149216238147346303e-06,4.020141437649726868e-03
3.665420459583401680e-03,9.957833290100097656e-01,5.252488772384822369e-04,1.527196582173928618e-05,1.081169557437533513e-05,3.811019723798381165e-06,9.999948740005493164e-01,1.018327111523831263e-06,3.085521527168566536e-08,2.133577226004490512e-07,4.829404642805457115e-04,9.985520243644714355e-01,1.826293882913887501e-04,7.724030001554638147e-05,7.052118889987468719e-04
5.641080206260085106e-04,1.101053785532712936e-02,9.873011112213134766e-01,1.004296354949474335e-03,1.199888793053105474e-04,1.331586418018559925e-06,8.420792222023010254e-02,9.157894253730773926e-01,1.254432731911947485e-06,6.817055009378236718e-08,7.945484685478731990e-05,8.741859793663024902e-01,1.256327778100967407e-01,6.550884427269920707e-05,3.636240580817684531e-05
1.052654068917036057e-02,9.593619108200073242e-01,2.973099797964096069e-02,3.395091625861823559e-04,4.108012217329815030e-05,1.698960259091109037e-04,9.723539352416992188e-01,2.281389571726322174e-02,4.659662023186683655e-03,2.551426860009087250e-06,2.381459489697590470e-05,9.977968931198120117e-01,2.143418882042169571e-03,2.790713369904551655e-05,7.940541763673536479e-06
4.433762796907103620e-07,1.253967525371990632e-06,2.518271003282279707e-06,9.999924898147583008e-01,3.367958470334997401e-06,1.403069216365793181e-09,1.276503240887905122e-07,7.087438547159763402e-08,9.999997615814208984e-01,1.678538211202784680e-11,7.037418470190459630e-08,2.474395842000376433e-06,1.344834254268789664e-05,9.999839067459106445e-01,1.693455260465270840e-07
1.220007834490388632e-04,2.786521427333354950e-02,9.714895486831665039e-01,3.174422017764300108e-04,2.057480742223560810e-04,4.931487751491658855e-08,1.907107071019709110e-04,9.995411634445190430e-01,2.644894411787390709e-04,3.571208253561053425e-06,8.488969172049110057e-08,7.806556823197752237e-05,9.999147653579711914e-01,6.176027454785071313e-06,8.258863886112521868e-07
9.993575215339660645e-01,5.363160162232816219e-04,7.759487925795838237e-05,2.816133928718045354e-06,2.570800097601022571e-05,9.703326225280761719e-01,2.828516438603401184e-02,1.043180353008210659e-03,3.296463401056826115e-04,9.344415957457385957e-06,9.987251162528991699e-01,5.767578259110450745e-04,3.090088721364736557e-04,3.108369419351220131e-04,7.836749864509329200e-05
2.898766659200191498e-03,2.003254834562540054e-03,9.949147701263427734e-01,1.326800120295956731e-04,5.048578532296232879e-05,2.968481794596300460e-06,1.728796632960438728e-03,9.982591271400451660e-01,8.813718523015268147e-06,3.566561304069182370e-07,2.061016421066597104e-04,1.585555970668792725e-01,8.384555578231811523e-01,8.326465467689558864e-05,2.699502976611256599e-03
1.156829879619181156e-03,9.986049532890319824e-01,5.672752013197168708e-05,1.813083363231271505e-04,1.174991552943538409e-07,1.828998513519763947e-02,9.794245958328247070e-01,8.068325114436447620e-04,1.467034686356782913e-03,1.153966422862140462e-05,6.168284453451633453e-04,9.990568757057189941e-01,1.927033008541911840e-04,9.862983279163017869e-05,3.501227911328896880e-05
9.984543323516845703e-01,1.518151257187128067e-03,1.262975168891955491e-09,6.477793021986144595e-07,2.693119131436105818e-05,9.997653365135192871e-01,7.685427408432587981e-05,1.343033272860338911e-05,1.265302562387660146e-04,1.784482446964830160e-05,9.973114728927612305e-01,2.665667096152901649e-03,3.066411863983375952e-06,1.111502456296875607e-06,1.872058237495366484e-05
5.638922928596912243e-08,1.421220349584473297e-05,1.785888918675482273e-03,9.981600642204284668e-01,3.970648322138004005e-05,4.523555574564852577e-08,1.297931362387316767e-06,3.705989684021915309e-07,9.999983310699462891e-01,3.866796660645377415e-08,1.433837724107434042e-06,5.314761074259877205e-05,1.430547417839989066e-04,9.995960593223571777e-01,2.062675630440935493e-04
1.114219048758968711e-05,3.013527248185710050e-06,1.587374485097825527e-03,9.971127510070800781e-01,1.285788253881037235e-03,4.477892048271314707e-07,3.574026095520821400e-06,9.421770664630457759e-05,9.999016523361206055e-01,1.160142133471708803e-07,4.080141370650380850e-04,3.296365612186491489e-04,8.588351192884147167e-04,9.980992674827575684e-01,3.042635798919945955e-04
3.607296434893214609e-07,5.638196307700127363e-05,1.107647913158871233e-04,2.732963011453648505e-08,9.998323917388916016e-01,1.779337708285311237e-06,4.877510946244001389e-05,1.253789650945691392e-05,1.618213173060212284e-05,9.999207258224487305e-01,8.213769433496054262e-06,1.475372118875384331e-04,2.217565634055063128e-05,9.752066034707240760e-06,9.998123049736022949e-01
9.996314048767089844e-01,1.804892672225832939e-04,1.239248958881944418e-04,5.602991564046533313e-07,6.350566400215029716e-05,9.983028173446655273e-01,2.256136212963610888e-04,1.004838035441935062e-03,4.271104990039020777e-04,3.962700429838150740e-05,9.991577863693237305e-01,6.624939851462841034e-04,1.546876446809619665e-04,1.154477649834007025e-05,1.342114683211548254e-05
1.673376601729614777e-07,7.731991936452686787e-04,7.240572595037519932e-04,2.918885684266570024e-07,9.985022544860839844e-01,9.511632725889285211e-08,4.012531007901998237e-06,8.572417442564983503e-08,3.408727934584021568e-06,9.999923706054687500e-01,6.620535714318975806e-06,8.409528163610957563e-06,3.425150225666584447e-06,4.099573561688885093e-05,9.999405145645141602e-01
1.045303434921152075e-07,9.986307024955749512e-01,1.366793178021907806e-03,1.532332660758584097e-08,2.438251385683543049e-06,1.342074596323072910e-03,9.986467957496643066e-01,2.912846639446797781e-06,6.065222351026022807e-06,2.265558805447653867e-06,1.020000763674033806e-05,9.999275207519531250e-01,1.481835170125123113e-05,1.121779496315866709e-05,3.617955371737480164e-05
9.949362277984619141e-01,5.056831520050764084e-03,2.194127013410707150e-08,1.315674182933435077e-07,6.729324013576842844e-06,9.492572546005249023e-01,5.041989684104919434e-02,7.040108812361722812e-06,2.836672938428819180e-04,3.216154436813667417e-05,9.757692217826843262e-01,1.953531615436077118e-02,1.899968337966129184e-04,2.082659397274255753e-03,2.422768156975507736e-03
3.406613018341886345e-07,3.556305273377802223e-06,2.552086243667872623e-06,5.158229896551347338e-07,9.999930858612060547e-01,1.015510449065004650e-07,9.232587103724654298e-07,2.065134552253766742e-08,1.112014871296196361e-07,9.999988079071044922e-01,7.520960139117960352e-07,2.293378383910749108e-05,1.499296104157110676e-06,5.275720923236804083e-06,9.999694824218750000e-01
1.656633055562017898e-12,8.643860627266519714e-11,1.834627738617200521e-07,9.999964237213134766e-01,3.329498895254801027e-06,8.328576228677775362e-08,7.724872261860582512e-07,8.757285831961780787e-05,9.999113082885742188e-01,2.420872249331296189e-07,4.049904418934602290e-06,1.594375817148829810e-06,5.965019227005541325e-05,9.998563528060913086e-01,7.841901970095932484e-05
2.167604252463206649e-04,7.030416280031204224e-03,2.482725679874420166e-02,1.893391367048025131e-03,9.660321474075317383e-01,3.482861502561718225e-04,1.280244614463299513e-04,6.662442956439917907e-06,2.200070582330226898e-02,9.775162935256958008e-01,7.208085662568919361e-06,5.040683754486963153e-05,2.470260369591414928e-04,3.130863187834620476e-04,9.993822574615478516e-01
1.018439206745824777e-06,3.499840386211872101e-05,1.336739514954388142e-04,9.989124536514282227e-01,9.178519831039011478e-04,6.703806434416037519e-07,3.103390554315410554e-06,4.229441037750802934e-05,9.999537467956542969e-01,1.185022142635716591e-07,2.241122416535290540e-07,6.272024961617717054e-07,2.670666435733437538e-05,9.999420642852783203e-01,3.044170262000989169e-05
3.266507897503601043e-10,9.723374105874427187e-09,4.798880848255748788e-09,9.999992847442626953e-01,7.485855348932091147e-07,5.939925813436275348e-07,1.137303570430958644e-06,2.410373234340568160e-08,9.999982118606567383e-01,3.659457625815321080e-09,8.955947237154759932e-07,6.451305671362206340e-05,6.623916851822286844e-05,9.998612403869628906e-01,7.062169061100576073e-06
2.232383340597152710e-01,1.368113700300455093e-02,4.222400020807981491e-03,1.234983373433351517e-02,7.465083003044128418e-01,9.757664799690246582e-01,1.104461494833230972e-02,6.538671004818752408e-05,1.273945346474647522e-02,3.840907302219420671e-04,9.842028617858886719e-01,1.171319466084241867e-02,1.438648032490164042e-04,1.837526797316968441e-04,3.756447229534387589e-03
6.441106279453379102e-07,4.041966531076468527e-05,2.041214378550648689e-03,3.485159140836913139e-06,9.979142546653747559e-01,1.583962557560880668e-06,4.356601493782363832e-06,2.618869075377006084e-05,1.820667648644302972e-06,9.999660253524780273e-01,1.192511717817978933e-05,6.623982335440814495e-05,3.406852329135290347e-06,4.538412758847698569e-05,9.998730421066284180e-01
2.237142780359135941e-06,6.147137355583254248e-06,4.967589575244346634e-06,8.614366038273146842e-07,9.999858140945434570e-01,4.013570287497714162e-05,1.755207631504163146e-05,1.199103962790104561e-06,2.020514693867880851e-05,9.999208450317382812e-01,6.735298666171729565e-05,4.084580359631218016e-05,2.425836100883316249e-05,1.742641143209766597e-05,9.998500347137451172e-01
9.997313618659973145e-01,2.667256921995431185e-04,2.684012372355937259e-07,2.387852191532147117e-07,1.486335577283171006e-06,8.963304758071899414e-01,1.030976846814155579e-01,2.071222843369469047e-04,3.429401840548962355e-04,2.181034324166830629e-05,9.857403635978698730e-01,1.375901978462934494e-02,7.158381777117028832e-05,3.786742308875545859e-05,3.912058309651911259e-04
9.998719692230224609e-01,5.124428525959956460e-07,2.047304832331064972e-07,1.234474475495517254e-04,3.893397206411464140e-06,9.988179802894592285e-01,7.929680286906659603e-04,1.111743040382862091e-04,2.737649774644523859e-04,4.082246050529647619e-06,9.971285462379455566e-01,1.585699734278023243e-03,5.783592350780963898e-04,4.212786443531513214e-04,2.861528482753783464e-04
1.134175562356176670e-07,5.684680218109861016e-05,2.347389818169176579e-05,4.642600659281015396e-03,9.952769279479980469e-01,1.381635502184508368e-05,5.346877500414848328e-03,1.600678297108970582e-05,9.655733592808246613e-03,9.849675297737121582e-01,2.394020157225895673e-05,8.909921161830425262e-04,4.734156391350552440e-05,3.171646269038319588e-03,9.958660602569580078e-01
9.999949932098388672e-01,4.388754859974142164e-06,4.665046127172445267e-10,6.029382859651377657e-08,4.866618610321893357e-07,9.998567104339599609e-01,5.910523759666830301e-05,4.558336968329967931e-06,7.817234290996566415e-05,1.383442508995358367e-06,9.998930692672729492e-01,3.611694410210475326e-05,9.242838132195174694e-06,4.188640014035627246e-05,1.968126889551058412e-05
9.991769194602966309e-01,6.358696264214813709e-04,2.377117169771736371e-07,7.323279191950859968e-07,1.863421057350933552e-04,9.955457448959350586e-01,1.227094675414264202e-03,1.332864485448226333e-04,3.082329407334327698e-03,1.148030059994198382e-05,9.989299178123474121e-01,9.962910553440451622e-04,2.135579779860563576e-05,4.501546209212392569e-05,7.485959486075444147e-06
1.105835195630788803e-03,1.992488047108054161e-03,9.959230422973632812e-01,7.918853079900145531e-04,1.867270038928836584e-04,1.376046054879509484e-09,2.020691226789494976e-06,9.999877214431762695e-01,1.029813211061991751e-05,5.098073518894352674e-09,7.956000445119570941e-07,3.490256785880774260e-04,9.995492100715637207e-01,9.630803106119856238e-05,4.649556103686336428e-06
9.995275735855102539e-01,4.723660531453788280e-04,5.926209922790803830e-08,9.639832398988801287e-08,2.741980686948863877e-08,9.993620514869689941e-01,3.379999834578484297e-04,1.325888388237217441e-05,2.856288629118353128e-04,1.034007709677098319e-06,9.949107766151428223e-01,3.359984373673796654e-03,4.409972752910107374e-04,6.295195780694484711e-04,6.587679963558912277e-04
9.997074007987976074e-01,1.010052892524981871e-05,6.234822649275884032e-07,2.701514458749443293e-04,1.166509537142701447e-05,9.909822344779968262e-01,5.126601550728082657e-03,2.636383869685232639e-04,3.583119716495275497e-03,4.445110607775859535e-05,9.992012381553649902e-01,1.634158397791907191e-04,7.247641769936308265e-05,5.410729791037738323e-04,2.178374961658846587e-05
3.938000008929520845e-05,3.725855052471160889e-02,9.626444578170776367e-01,2.616657366161234677e-05,3.143829962937161326e-05,2.811944796121679246e-05,3.974697086960077286e-03,9.955548644065856934e-01,4.283414455130696297e-04,1.401986901328200474e-05,1.648848524382628966e-07,6.945749628357589245e-04,9.993027448654174805e-01,1.107533080357825384e-06,1.472498183829884510e-06
5.192095087203085768e-10,6.184330381131530885e-09,3.312919716336182319e-08,9.999980926513671875e-01,1.955325842573074624e-06,2.669424503665140946e-08,1.140859012593864463e-06,5.670804625879100058e-07,9.999982118606567383e-01,1.516017589242579788e-10,1.535794763185549527e-05,4.832795239053666592e-04,2.049145521596074104e-03,9.974113106727600098e-01,4.090315633220598102e-05
3.176383245317992987e-08,4.856041257994547777e-08,4.786476281992690929e-08,9.999759197235107422e-01,2.397258685959968716e-05,2.458883727740612812e-07,9.187980322167277336e-05,4.144643739323328191e-08,9.999078512191772461e-01,1.079204725584759217e-08,9.303537808591499925e-06,2.819333458319306374e-04,1.364995259791612625e-04,9.995324611663818359e-01,3.977302185376174748e-05
9.993948936462402344e-01,3.438292478676885366e-04,5.847932334290817380e-05,1.682691363384947181e-04,3.460898369667120278e-05,9.253936409950256348e-01,4.493205249309539795e-02,2.319074980914592743e-02,5.978249479085206985e-03,5.053561180830001831e-04,9.988114833831787109e-01,2.175720437662675977e-04,2.162229648092761636e-04,3.049910301342606544e-04,4.498967318795621395e-04
7.938747876323759556e-05,2.640480306581594050e-05,9.997108578681945801e-01,1.759986917022615671e-04,7.219531198643380776e-06,2.555583341745659709e-05,7.537540659541264176e-05,9.996234178543090820e-01,2.753683365881443024e-04,2.392175417753605871e-07,2.706171642330446048e-07,1.541784695291426033e-05,9.999827146530151367e-01,1.370836116620921530e-06,1.847191981596552068e-07
9.870677590370178223e-01,6.503036245703697205e-03,5.178814288228750229e-03,7.158768712542951107e-04,5.345144309103488922e-04,8.762443661689758301e-01,1.126591488718986511e-01,9.718478657305240631e-03,1.205976819619536400e-03,1.720552972983568907e-04,9.236019253730773926e-01,7.235433161258697510e-02,3.436260623857378960e-03,2.638443838804960251e-04,3.436081751715391874e-04
3.896207781508564949e-03,9.534179233014583588e-03,9.802000522613525391e-01,3.058518748730421066e-03,3.310995176434516907e-03,8.220354885679626022e-08,1.243032511411001906e-05,9.999814033508300781e-01,3.735742893695714884e-06,2.426373384878388606e-06,2.003322151722386479e-06,2.174157649278640747e-03,9.969481825828552246e-01,2.123886406479869038e-05,8.544170996174216270e-04
9.998738765716552734e-01,1.247157342731952667e-04,1.723234248629523790e-07,9.926854716013622237e-08,1.224312882186495699e-06,9.252158403396606445e-01,7.425998896360397339e-02,4.891073331236839294e-04,2.817027052515186369e-05,6.923148248461075127e-06,9.956625103950500488e-01,4.058995284140110016e-03,1.549802254885435104e-04,8.051678014453500509e-05,4.302492379792965949e-05
3.814965907622536179e-07,1.272289136977633461e-05,8.849301229929551482e-05,7.721969268459361047e-06,9.998906850814819336e-01,2.742360294405443710e-08,1.932415827354816429e-08,3.011053593127144268e-07,1.678255648585036397e-04,9.998317956924438477e-01,1.336397599516203627e-05,6.347192538669332862e-05,1.013401561067439616e-04,4.565650306176394224e-05,9.997761845588684082e-01
1.877341873068871791e-07,9.375108480453491211e-01,3.791899420320987701e-03,1.181762945634545758e-05,5.868519097566604614e-02,2.167154802009463310e-03,9.379786849021911621e-01,5.776356905698776245e-02,1.440134714357554913e-03,6.505759665742516518e-04,1.255938317626714706e-02,9.259808659553527832e-01,4.883452877402305603e-02,2.880467101931571960e-03,9.744807146489620209e-03
3.344671055674552917e-02,9.648935794830322266e-01,6.914784898981451988e-04,9.647853439673781395e-04,3.474423010629834607e-06,2.960611693561077118e-02,9.701474308967590332e-01,2.130575157934799790e-04,3.056187779293395579e-05,2.830292032740544528e-06,3.331658808747306466e-05,9.999043941497802734e-01,5.539290941669605672e-05,2.241255060653202236e-06,4.547533535514958203e-06
1.030548673952580430e-06,1.521836293250089511e-05,2.357442554057342932e-06,9.557395242154598236e-05,9.998857975006103516e-01,3.135310907964594662e-05,6.595624145120382309e-04,1.495154720032587647e-07,1.812009031709749252e-05,9.992908239364624023e-01,1.250411628461733926e-06,8.908739800972398371e-06,3.473040806056815200e-06,9.908257197821512818e-06,9.999765157699584961e-01
2.526070090880239150e-07,9.994833469390869141e-01,5.163691239431500435e-04,4.051826962836457824e-08,5.513770062748335476e-08,1.425228838343173265e-04,9.998555183410644531e-01,7.690504730817337986e-07,1.160655870080518071e-06,4.451913682146368956e-08,1.984406990231946111e-04,9.988613128662109375e-01,7.914977031759917736e-04,1.069103382178582251e-04,4.175085996394045651e-05
5.903596237422635042e-16,2.043267085475447553e-15,9.618820323575860698e-11,1.000000000000000000e+00,1.343487365801365740e-08,9.611143880761119362e-09,2.290236977842141641e-07,2.792502073134528473e-06,9.999959468841552734e-01,1.084827999875415117e-06,2.849513066394138150e-06,8.153806447808165103e-07,1.047367459250381216e-05,9.989178180694580078e-01,1.068025012500584126e-03
4.002877394668757915e-04,1.143856090493500233e-03,8.844027519226074219e-01,1.432444696547463536e-04,1.139098033308982849e-01,1.298600818699924275e-05,1.212342158396495506e-05,1.901795854791998863e-03,8.788431841821875423e-06,9.980643391609191895e-01,6.364347427734173834e-06,3.186054527759552002e-05,1.473392476327717304e-04,1.364309446216793731e-05,9.998008608818054199e-01
9.981911778450012207e-01,6.927873982931487262e-06,3.342717900522984564e-05,1.154700803454034030e-04,1.653080922551453114e-03,9.960344433784484863e-01,4.834592982660979033e-05,2.919480612035840750e-04,2.589277224615216255e-03,1.036014640703797340e-03,9.953812360763549805e-01,2.668201632332056761e-04,3.869137726724147797e-04,2.948455978184938431e-03,1.016531721688807011e-03
5.184878318686969578e-06,9.995017051696777344e-01,1.925671385833993554e-04,2.197092544520273805e-05,2.784371899906545877e-04,4.440628981683403254e-04,9.990382194519042969e-01,5.489710019901394844e-05,3.895188274327665567e-04,7.324085891013965011e-05,1.453432923881337047e-04,9.870200157165527344e-01,3.418138658162206411e-04,1.135290949605405331e-03,1.135756820440292358e-02
2.425386355753289536e-06,5.883247358724474907e-04,6.975350515858735889e-06,1.138733125571889104e-07,9.994021654129028320e-01,5.438681109808385372e-04,5.381063558161258698e-03,1.917721419886220247e-05,1.475259978178655729e-05,9.940411448478698730e-01,1.044971031660679728e-05,5.154355312697589397e-04,9.675145520304795355e-06,2.528892537156934850e-06,9.994619488716125488e-01
4.054715532220143359e-07,2.782704905257560313e-05,7.668302714591845870e-05,9.930828355209087022e-07,9.998940229415893555e-01,3.833360096905380487e-05,1.172172720544040203e-03,2.269991091452538967e-05,7.717769221926573664e-06,9.987590312957763672e-01,9.233481250703334808e-05,2.812905586324632168e-04,5.694384890375658870e-05,3.098983142990618944e-04,9.992595314979553223e-01
5.470517862704582512e-05,7.460067514330148697e-03,6.510447710752487183e-02,3.908451180905103683e-04,9.269899129867553711e-01,4.907638867734931409e-06,4.626266218110686168e-06,3.257386561017483473e-05,2.034054887189995497e-05,9.999375343322753906e-01,1.741242340358439833e-05,2.999290882144123316e-04,6.342826236505061388e-05,7.146626739995554090e-05,9.995477795600891113e-01
5.714696271752472967e-07,5.032375611335737631e-06,1.026939798975945450e-06,9.999550580978393555e-01,3.828672197414562106e-05,1.223285863716228050e-07,1.928451865751412697e-06,1.324845584349532146e-06,9.999965429306030273e-01,1.325254430639688508e-07,5.835346996718726587e-07,3.175876145178335719e-06,1.583106859470717609e-05,9.999755620956420898e-01,4.772745796799426898e-06
5.759288978879339993e-05,1.712718221824616194e-05,9.998590946197509766e-01,7.399676633212948218e-06,5.874202906852588058e-05,3.834653853118652478e-06,3.024211764568462968e-06,9.999755620956420898e-01,7.021531928330659866e-06,1.053323285304941237e-05,5.159139400348067284e-04,4.021779386675916612e-05,9.992320537567138672e-01,8.631383389001712203e-05,1.254826929653063416e-04
9.999990463256835938e-01,3.079219084156648023e-07,1.163247702606895473e-07,2.051019087900840532e-08,4.818410843654419295e-07,9.694426655769348145e-01,2.298513136338442564e-04,6.570028490386903286e-04,2.966803498566150665e-02,2.465690613462356851e-06,9.991127848625183105e-01,3.276226634625345469e-04,1.099235669244080782e-04,4.118104407098144293e-04,3.772368654608726501e-05
9.986556768417358398e-01,1.312419539317488670e-03,2.145429505162610440e-07,2.951727583422325552e-05,2.100468009302858263e-06,1.794531941413879395e-01,8.192687034606933594e-01,2.402998870820738375e-05,1.240934478119015694e-03,1.309686376771423966e-05,1.686127483844757080e-01,8.286183476448059082e-01,2.290907868882641196e-04,5.000239470973610878e-04,2.039758022874593735e-03
9.999513626098632812e-01,4.833272032556124032e-05,4.503635242514292258e-09,8.972330434176001290e-09,3.953248608468129532e-07,9.983532428741455078e-01,1.585818594321608543e-03,9.810297342482954264e-06,3.329330866108648479e-05,1.781622086127754301e-05,9.995464682579040527e-01,2.690780092962086201e-04,3.534906682034488767e-06,8.657858415972441435e-06,1.723566529108211398e-04
8.121053696186208981e-08,2.137678123403929931e-08,3.862594244452566272e-09,9.999719858169555664e-01,2.789343852782621980e-05,1.922747117077960866e-08,2.240791552310383850e-08,4.005887621616466276e-09,1.000000000000000000e+00,1.073768540749142630e-08,2.215484892076347023e-05,9.779927495401352644e-06,1.854470156104071066e-06,9.993314743041992188e-01,6.347380112856626511e-04
